frame ulx uly urx ury lrx lry llx lly
frame00000.jpg 81.940002 119.000000 515.030029 118.980003 515.030029 373.000000 82.041000 372.980011 
frame00001.jpg 82.413055 119.535873 515.657593 119.291885 515.709656 373.583496 82.178642 373.723480 
frame00002.jpg 80.438232 122.835838 513.898499 122.284958 513.869568 375.276794 80.903694 375.536804 
frame00003.jpg 78.695679 123.995178 512.001465 123.339340 513.156250 375.989960 79.856644 377.066040 
frame00004.jpg 78.859871 125.017532 511.985291 124.162056 512.859314 376.972473 80.674255 377.308228 
frame00005.jpg 78.459305 126.025085 511.326355 124.943550 512.509888 377.134552 79.557076 378.932281 
frame00006.jpg 77.862785 126.527283 510.881775 125.600342 512.584656 376.883820 79.659203 378.931122 
frame00007.jpg 78.760284 126.851433 510.930298 125.645905 513.146362 378.133484 80.015831 379.741425 
frame00008.jpg 79.316063 128.927567 511.251495 126.894890 513.357483 379.215576 81.152809 381.039276 
frame00009.jpg 79.001999 129.451859 511.192932 127.362671 512.949524 380.092621 80.160492 382.328308 
frame00010.jpg 78.862556 131.343018 510.156647 129.912537 513.126587 381.894409 79.382515 384.492798 
frame00011.jpg 78.975281 131.871445 510.322968 130.671768 513.166992 382.144165 79.637733 384.615692 
frame00012.jpg 79.933685 132.653015 510.973389 131.738571 514.338501 384.775238 80.676659 386.859711 
frame00013.jpg 81.146011 134.741776 512.399109 133.553406 515.609192 385.272369 82.432808 386.692749 
frame00014.jpg 81.711853 133.421265 513.172729 133.016541 515.781738 384.977478 82.658890 385.839020 
frame00015.jpg 82.833641 134.086197 513.564026 133.886414 515.973572 386.610199 82.131355 387.449402 
frame00016.jpg 81.916496 134.969543 514.008362 135.383713 515.424988 386.948517 82.112587 387.152710 
frame00017.jpg 81.739227 135.129379 513.402100 135.532593 515.476013 388.226410 81.641396 388.469391 
frame00018.jpg 82.633011 136.637589 513.687561 136.558838 516.062256 388.586487 82.088852 389.258209 
frame00019.jpg 83.364182 136.694321 513.922974 136.753571 516.567810 388.855377 82.333313 389.682617 
frame00020.jpg 83.213127 136.513855 514.107849 136.656860 516.357056 388.003235 82.607246 388.677856 
