frame ulx uly urx ury lrx lry llx lly
frame00000.jpg 234.940002 217.089996 584.419983 179.740005 630.280029 460.790009 280.799988 498.200012 
frame00001.jpg 235.420044 217.810471 585.134766 180.856964 630.890747 461.084106 281.010193 498.389404 
frame00002.jpg 237.296646 216.269577 588.556396 180.801102 630.346741 463.869843 280.356049 497.344299 
frame00003.jpg 245.006516 211.329636 597.532288 181.565399 628.945496 468.620850 276.359955 492.810974 
frame00004.jpg 252.733734 207.814255 608.643372 180.850327 628.776062 477.956299 276.890289 494.073944 
frame00005.jpg 259.935913 202.479691 618.287537 181.054031 629.070251 484.221100 276.697754 493.054840 
frame00006.jpg 265.758392 197.741669 626.452576 181.716614 629.293335 489.844147 277.242798 490.728027 
frame00007.jpg 269.774536 191.883667 633.025635 182.005173 629.166016 494.788025 277.182617 488.740601 
frame00008.jpg 269.536469 191.092819 633.844238 182.445663 627.917480 497.606415 274.231079 489.764160 
frame00009.jpg 267.128876 188.858093 630.064270 179.292130 627.417786 486.537842 268.162872 480.765625 
frame00010.jpg 264.864502 182.947571 627.115906 172.000412 631.073486 468.430176 263.884918 464.987671 
frame00011.jpg 265.008392 177.633011 626.090698 160.829163 640.490173 448.667725 269.275696 455.067352 
frame00012.jpg 265.983429 174.580368 626.760620 151.140854 650.990906 430.166565 276.362671 445.652008 
frame00013.jpg 267.846527 174.953171 626.493591 150.324112 654.948242 428.398590 278.150696 445.316193 
frame00014.jpg 266.660675 178.358047 624.579895 152.452042 656.014221 428.377625 278.607391 447.855560 
frame00015.jpg 266.125397 183.834137 623.315247 152.138580 659.568298 424.866089 285.516632 450.824554 
frame00016.jpg 266.600739 192.440384 620.084534 149.371750 671.167786 415.404846 300.057831 456.259277 
frame00017.jpg 271.997467 197.525375 621.852905 152.592438 679.489197 409.447784 305.207855 453.440125 
frame00018.jpg 272.653809 200.640915 622.546875 154.802307 682.318604 409.723755 308.584747 456.050537 
frame00019.jpg 269.393616 210.902832 617.636047 157.759338 687.205383 405.828339 314.235260 462.179504 
frame00020.jpg 264.485748 221.022842 611.872253 158.209152 690.194824 400.859039 318.880463 466.435974 
frame00021.jpg 259.451660 225.882431 603.418030 158.742325 689.479431 389.922577 318.871124 464.442230 
frame00022.jpg 252.752304 230.552567 595.528015 157.072174 687.302917 379.911255 316.417969 462.313263 
frame00023.jpg 244.962982 233.441803 585.465027 156.490570 682.786621 369.945801 311.141998 458.911743 
frame00024.jpg 240.754944 235.624283 580.490662 153.989258 680.143860 362.324738 309.433136 455.764465 
frame00025.jpg 233.779358 237.010712 572.641724 151.590469 675.211487 351.970154 306.514893 450.123779 
frame00026.jpg 227.743622 239.149780 562.307373 150.479538 670.720459 340.393433 301.778534 444.937164 
frame00027.jpg 219.355499 241.784454 551.302917 147.993637 664.997681 327.158142 297.915283 437.187836 
frame00028.jpg 210.651382 246.628845 538.553711 145.691727 658.130859 310.434113 294.553070 430.435211 
frame00029.jpg 205.158600 252.933685 528.632263 143.917114 651.623108 297.664154 289.727203 428.068695 
frame00030.jpg 203.102661 259.442963 525.094910 144.634216 648.001465 292.085693 285.828766 428.299469 
frame00031.jpg 205.899597 265.553802 527.904602 146.228592 647.996582 286.320892 284.192993 427.182556 
frame00032.jpg 210.236298 276.202911 527.605713 146.248138 651.792358 276.899323 289.546356 430.678467 
frame00033.jpg 217.883179 286.154755 526.333008 142.509094 656.089722 255.254929 296.208954 427.417480 
frame00034.jpg 218.510818 291.812164 527.999817 139.999100 655.600098 237.337646 301.983215 415.855011 
frame00035.jpg 224.124252 294.626953 513.195251 29.175840 713.088013 222.459259 372.169800 362.288208 
frame00036.jpg 231.770370 289.136475 524.753845 136.234650 665.295532 221.006378 305.186859 409.153687 
frame00037.jpg 231.770370 289.136475 524.753845 136.234650 665.295532 221.006378 305.186859 409.153687 
frame00038.jpg 231.770370 289.136475 524.753845 136.234650 665.295532 221.006378 305.186859 409.153687 
frame00039.jpg 231.770370 289.136475 524.753845 136.234650 665.295532 221.006378 305.186859 409.153687 
frame00040.jpg 231.770370 289.136475 524.753845 136.234650 665.295532 221.006378 305.186859 409.153687 
frame00041.jpg 231.770370 289.136475 524.753845 136.234650 665.295532 221.006378 305.186859 409.153687 
frame00042.jpg 231.770370 289.136475 524.753845 136.234650 665.295532 221.006378 305.186859 409.153687 
frame00043.jpg 231.770370 289.136475 524.753845 136.234650 665.295532 221.006378 305.186859 409.153687 
frame00044.jpg 231.770370 289.136475 524.753845 136.234650 665.295532 221.006378 305.186859 409.153687 
frame00045.jpg 231.770370 289.136475 524.753845 136.234650 665.295532 221.006378 305.186859 409.153687 
frame00046.jpg 570.164490 244.452896 781.897644 467.534668 563.518311 247.555588 456.496948 61.114902 
frame00047.jpg 237.879578 287.571838 553.485352 132.965134 659.150635 242.468140 281.239380 427.662689 
frame00048.jpg 235.945145 278.256195 556.406616 129.951096 657.184326 251.453812 273.247437 427.970123 
frame00049.jpg 238.451279 274.248077 562.504822 126.074615 654.651611 257.366791 271.758850 426.693207 
frame00050.jpg 249.134857 267.698242 574.225525 131.474457 653.960938 272.224762 259.149902 430.695160 
frame00051.jpg 251.023483 257.747009 588.850159 125.722855 648.413696 290.748169 255.142365 432.459930 
frame00052.jpg 257.155548 254.208862 593.740967 127.766968 649.294861 298.887115 251.338760 432.970367 
