frame ulx uly urx ury lrx lry llx lly
frame00000.jpg 286.000000 180.000000 544.000000 180.000000 544.000000 390.000000 286.000000 390.000000 
frame00001.jpg 287.216156 181.708298 545.191528 180.366974 545.618042 390.903900 287.139404 389.209778 
frame00002.jpg 288.086700 180.197952 545.462891 179.659409 547.823059 391.939972 288.026764 388.456757 
frame00003.jpg 286.716370 177.865356 547.236267 179.275436 545.377197 388.820007 287.741760 388.313232 
frame00004.jpg 288.376648 176.808655 546.654175 178.663773 546.296021 389.286377 286.898102 388.915161 
frame00005.jpg 289.499847 176.922455 546.742004 178.820847 547.016418 389.835846 285.464752 387.292816 
frame00006.jpg 283.534180 174.958588 543.281799 178.314453 540.854248 387.408875 281.771881 386.848724 
frame00007.jpg 282.218231 174.723801 541.120117 178.261108 539.338806 387.248840 281.357635 384.321350 
frame00008.jpg 282.370789 174.799438 541.060791 177.644424 538.894470 387.519684 281.472717 383.821167 
frame00009.jpg 282.799896 174.765045 540.551331 177.118927 538.760803 386.394287 282.707825 384.214386 
frame00010.jpg 283.288727 175.069351 540.392700 178.323608 538.076233 386.488831 280.830139 383.672729 
frame00011.jpg 282.963928 174.685959 539.829834 178.207809 538.354675 387.431732 282.020813 383.335663 
frame00012.jpg 284.230377 176.735184 539.124512 179.934814 539.092651 388.622925 277.749207 387.031006 
frame00013.jpg 280.602509 174.352020 539.737366 179.745453 536.899536 386.671051 281.700897 384.424255 
frame00014.jpg 282.058411 176.003647 538.968201 180.699249 537.029602 388.255310 280.490112 386.095764 
frame00015.jpg 281.481384 176.513565 538.951172 181.919708 535.860840 388.764343 281.066406 385.384583 
frame00016.jpg 280.241577 177.283630 538.285950 183.173508 535.903442 390.558533 279.720490 386.839905 
frame00017.jpg 282.434143 179.265579 538.760620 185.059341 534.399902 391.511414 282.081268 383.114594 
frame00018.jpg 284.717285 179.773392 537.218689 185.002625 534.217712 392.914459 280.762787 383.800659 
