frame ulx uly urx ury lrx lry llx lly
frame00000.jpg 222.919998 165.550003 617.210022 152.080002 629.190002 433.029999 234.970001 446.540009 
frame00001.jpg 221.962952 165.006180 616.242004 151.518494 628.231689 432.495667 234.000229 445.988129 
frame00002.jpg 222.060410 164.945114 616.242310 151.363022 628.357422 432.253143 234.201752 445.864166 
frame00003.jpg 222.383347 164.870743 616.429138 151.440628 628.289795 432.106415 234.357635 445.750763 
frame00004.jpg 222.699982 164.757614 616.546814 151.338318 628.362305 431.862823 234.528168 445.571625 
frame00005.jpg 222.842239 164.561874 616.615479 151.142746 628.466370 431.549438 234.637192 445.610687 
frame00006.jpg 222.975922 164.574463 616.645264 150.996933 628.512756 431.229553 234.852112 445.480896 
frame00007.jpg 223.102646 164.421799 616.763733 150.734253 628.289856 430.853729 234.982727 445.561676 
frame00008.jpg 223.394135 164.552185 616.978210 151.163239 628.829285 431.462982 235.117355 445.620941 
frame00009.jpg 223.891251 164.634583 617.440247 151.674042 628.950989 432.087585 235.350052 445.651184 
frame00010.jpg 224.371231 164.656418 617.866638 152.256042 629.016846 432.482605 235.440063 445.658752 
frame00011.jpg 224.660690 164.752106 618.286987 152.536819 629.395325 432.845795 235.542267 445.662292 
frame00012.jpg 225.005966 164.795914 618.728821 152.526016 629.560913 433.046295 235.955765 445.644257 
frame00013.jpg 225.362473 165.070999 619.094421 152.618668 630.100220 433.297058 236.192032 445.833618 
frame00014.jpg 225.556396 165.327606 619.418762 152.915237 630.314758 433.456909 236.441605 445.976257 
frame00015.jpg 225.912643 165.603775 619.629883 153.158569 630.697998 433.943054 236.513840 446.117401 
frame00016.jpg 225.682602 165.461731 619.785156 153.430588 630.679077 433.971710 236.466904 446.254608 
frame00017.jpg 225.744598 165.430267 619.694641 153.161484 630.561401 433.822540 236.773224 446.390228 
frame00018.jpg 226.098740 165.367996 619.487427 153.168121 630.827148 434.056183 236.646149 446.638184 
frame00019.jpg 226.654007 165.139572 620.070923 153.708740 631.467163 435.401123 236.321762 446.432007 
frame00020.jpg 227.451706 164.980484 620.667786 154.945526 630.692566 436.345795 235.859283 446.046906 
frame00021.jpg 227.999405 164.750977 621.285889 155.840271 630.834351 437.757233 235.973923 446.099426 
