frame ulx uly urx ury lrx lry llx lly
frame00001.jpg 328.999237 215.999368 544.000514 215.000558 542.999789 440.999827 329.000607 441.000390
frame00002.jpg 329.575274 214.436718 544.244861 212.767082 543.721682 438.906428 330.207138 439.593682
frame00003.jpg 330.001816 214.542124 544.608876 211.938625 544.514197 438.614537 331.324706 440.000809
frame00004.jpg 331.000552 215.068780 544.566440 212.360332 544.451731 438.798116 331.647673 440.204388
frame00005.jpg 330.344725 215.361635 543.531408 212.219674 543.528277 438.246765 330.770118 440.650801
frame00006.jpg 328.848242 217.210183 541.751335 213.814900 542.008125 439.227376 329.669616 442.144477
frame00007.jpg 327.678735 219.213651 540.640779 215.730664 541.240800 440.860294 329.614136 443.713026
frame00008.jpg 328.096090 222.211284 540.530706 218.483442 541.462176 443.422268 330.109386 445.899694
frame00009.jpg 327.605067 223.986903 539.847676 220.528190 540.329279 444.725196 329.215441 447.466557
frame00010.jpg 326.293655 225.993072 537.916077 222.442549 538.671019 445.864837 328.025475 448.823918
frame00011.jpg 325.668514 227.457950 536.878991 223.295730 538.179748 445.954072 327.706890 449.623183
frame00012.jpg 324.580618 228.124819 535.471850 223.187378 537.529156 444.631359 327.628077 449.715414
frame00013.jpg 324.407193 228.640682 534.369604 221.952600 537.342789 443.244784 328.269089 450.011062
frame00014.jpg 324.577433 229.685866 533.657880 221.337013 536.550825 441.584379 328.584049 449.847806
frame00015.jpg 323.043936 229.509971 531.159960 220.195970 534.730618 438.481171 327.436600 448.899735
frame00016.jpg 321.478421 228.733025 528.927286 217.976030 533.253086 434.934969 326.584556 446.384680
frame00017.jpg 320.259546 226.281368 526.978947 214.907403 531.983157 432.563521 325.236911 445.116052
frame00018.jpg 318.500700 226.545975 525.670719 214.896991 531.215922 433.248688 324.745970 445.805070
frame00019.jpg 318.570029 226.472240 525.578907 215.611410 530.857903 433.462628 324.520022 445.682065
frame00020.jpg 319.314582 226.285959 525.927240 214.906535 531.610880 432.454194 325.490982 444.977707
frame00021.jpg 319.304900 226.284116 526.320200 214.723228 531.475824 431.776752 326.094743 445.626407
frame00022.jpg 319.255734 226.774233 526.236296 214.588575 531.406180 431.087088 325.986218 445.130446
frame00023.jpg 320.375455 226.174899 526.477563 213.279598 532.333922 430.472142 327.045997 445.198934
frame00024.jpg 321.239093 226.855630 526.765889 214.073684 532.956030 430.514511 327.451793 445.620037
frame00025.jpg 321.042038 226.205938 527.224065 213.198801 532.852529 429.863224 328.105010 445.377670
frame00026.jpg 322.229031 226.037164 527.187302 212.192610 533.656033 428.438282 328.795270 444.325131
frame00027.jpg 321.830093 226.006505 526.837245 210.741410 533.026907 426.529154 328.656374 443.580259
frame00028.jpg 320.842262 225.547390 524.870266 209.787698 532.077829 425.870487 327.494362 444.032391
frame00029.jpg 318.670199 226.269774 523.246815 210.502006 530.650648 425.779730 326.405372 444.606749
frame00030.jpg 318.320512 225.404592 522.671883 209.254555 530.059900 424.283501 326.089057 443.330567
frame00031.jpg 317.670876 224.568326 521.882161 208.310991 529.094617 422.652537 325.587998 442.651237
frame00032.jpg 316.514222 224.551856 521.062065 207.094865 528.807246 420.201573 325.930840 441.380167
frame00033.jpg 316.789581 223.445571 520.540754 205.694317 528.627696 419.273223 325.920481 441.308107
frame00034.jpg 316.449667 223.211460 520.251995 204.565347 529.008226 418.279519 327.043176 440.989377
frame00035.jpg 317.238791 223.373587 521.029088 204.091426 530.424265 417.776276 328.665201 441.309291
frame00036.jpg 318.112456 223.400232 522.152115 204.133066 531.588505 417.295337 330.099386 440.989265
frame00037.jpg 319.210243 223.238938 523.090566 204.210139 532.389977 416.922110 331.201622 440.836290
frame00038.jpg 319.704843 223.345557 523.669032 204.733191 532.632708 416.323361 331.710613 440.767381
frame00039.jpg 320.228947 223.543188 523.484811 203.737670 532.736100 415.710061 332.053931 440.933118
frame00040.jpg 320.222179 223.742988 522.455755 203.057849 532.454901 413.500917 331.830411 439.667332
frame00041.jpg 318.262646 222.712944 521.119513 201.458199 531.521299 412.004273 331.156979 439.325887
frame00042.jpg 317.008083 221.279955 519.433596 199.113765 529.922274 410.043099 329.708961 438.619455
frame00043.jpg 314.721856 221.554656 517.549522 198.342226 528.430151 409.142584 328.334647 438.690627
frame00044.jpg 313.878506 221.950725 515.773221 197.279616 527.896321 408.197079 327.807758 439.236373
frame00045.jpg 312.797317 222.332532 515.090561 195.904913 528.151221 405.405201 328.262545 438.079060
frame00046.jpg 312.336807 221.047730 514.355332 192.669284 528.483141 403.572027 328.684289 437.792010
frame00047.jpg 312.274619 221.460412 513.939644 191.287488 528.884947 401.279974 329.429096 436.847181
frame00048.jpg 313.488070 220.060318 514.066097 188.845090 529.473816 399.404941 330.174438 435.517527
frame00049.jpg 313.301219 218.717370 514.191289 187.055796 529.588490 397.878988 330.602475 435.082519
frame00050.jpg 312.678042 218.957945 513.305923 186.212343 529.153316 397.103838 330.297473 434.828024
frame00051.jpg 311.930225 218.647957 512.769414 185.397616 528.959131 396.165807 329.959863 434.772022
frame00052.jpg 311.088842 218.706937 511.812243 184.148932 528.598954 394.507668 329.750402 434.707978
frame00053.jpg 309.955196 218.609138 510.912338 182.296076 528.642261 392.523799 329.937943 434.311496
frame00054.jpg 308.706929 218.830855 509.960003 180.962113 528.483668 391.632905 329.828030 435.435695
frame00055.jpg 307.191792 219.482280 508.785043 179.459782 528.456773 388.953816 330.178352 434.634753
frame00056.jpg 306.187350 218.586428 508.398364 175.958850 528.902464 385.859728 331.070181 433.902390
frame00057.jpg 304.810894 218.474019 507.811839 173.435788 529.210372 383.219418 331.557756 433.886815
frame00058.jpg 303.707330 218.470454 506.858849 172.197595 528.438769 381.536962 331.333723 433.911223
frame00059.jpg 301.820799 217.541116 505.270129 169.648339 527.870360 378.815944 331.297068 432.738329
