frame ulx uly urx ury lrx lry llx lly
frame00001.jpg 236.000640 102.000111 497.000317 99.000578 495.001153 540.001853 244.000002 538.001605
frame00002.jpg 237.122077 102.597084 498.330763 98.693268 496.191381 540.090207 244.892743 537.457441
frame00003.jpg 238.305385 102.472641 499.694844 98.734680 496.871062 539.761895 245.791053 536.890565
frame00004.jpg 240.351595 102.550423 501.035832 99.095764 497.619753 539.750007 247.033012 536.237557
frame00005.jpg 241.516871 102.560474 502.235227 99.396965 498.402700 538.820496 248.687748 535.167701
frame00006.jpg 242.917187 102.093727 503.510706 98.621921 499.304245 538.079825 249.644942 534.044652
frame00007.jpg 244.375526 101.336018 504.434252 98.376134 500.046310 536.840770 250.642860 532.687593
frame00008.jpg 245.568698 99.956462 505.741356 97.010241 500.821665 535.113018 251.974586 530.685548
frame00009.jpg 247.304309 98.359676 506.852392 95.923385 501.631627 533.513750 253.007498 528.797358
frame00010.jpg 248.366205 96.259934 507.900649 94.677574 502.599121 531.054889 254.087218 526.367864
frame00011.jpg 250.304869 94.264243 508.755921 91.981369 503.557504 528.518245 255.801425 523.448677
frame00012.jpg 251.261669 91.242896 510.018783 89.583543 504.283352 524.608910 256.963639 519.815443
frame00013.jpg 253.102377 87.375912 511.402111 85.805129 505.101826 519.637988 259.091299 514.332646
frame00014.jpg 255.051211 81.833267 512.909933 81.330761 505.951061 513.893664 260.881715 509.151501
frame00015.jpg 257.023871 75.935441 514.152640 75.477547 507.197079 507.568850 263.127594 503.493989
frame00016.jpg 258.902821 69.420520 516.400408 69.684466 509.169131 500.259656 265.461114 496.454038
frame00017.jpg 260.891290 62.403663 519.072182 63.616135 511.055145 491.918861 267.926071 488.643315
frame00018.jpg 263.462570 54.530324 521.663974 55.508002 513.129121 484.728919 271.018516 481.469132
frame00019.jpg 265.887123 47.930986 523.944993 49.658638 514.286088 477.516142 273.331276 474.483931
frame00020.jpg 268.118187 45.268216 525.306751 46.422710 515.501360 474.812171 275.555109 471.392428
frame00021.jpg 269.176519 44.305275 527.659728 44.989536 516.051773 475.686502 276.689179 472.097401
frame00022.jpg 268.289332 48.632299 529.121961 51.458497 516.929414 481.565122 276.006776 477.921572
frame00023.jpg 267.127002 56.855491 530.676189 59.460120 517.216046 491.185732 275.434850 487.776969
frame00024.jpg 267.060508 69.661632 529.490915 73.209699 515.681876 502.959546 275.665261 500.178724
frame00025.jpg 266.087152 84.945860 530.787120 88.036226 515.793748 518.042426 274.772124 514.335883
frame00026.jpg 265.301399 101.856797 528.604356 106.899918 512.748176 532.480395 273.170937 529.446430
frame00027.jpg 263.092822 117.838997 526.980978 123.260992 510.761717 544.082234 272.717237 541.200822
frame00028.jpg 262.294487 133.889348 525.420700 140.301386 508.160159 554.756158 271.971103 552.090294
frame00029.jpg 263.602896 151.680730 523.979645 158.059094 506.598910 563.297596 273.631764 560.600891
frame00030.jpg 266.344075 168.242973 525.133785 174.189764 506.656785 570.629662 275.973217 567.384912
frame00031.jpg 270.980079 183.344797 525.990766 189.094069 506.586487 575.774945 280.553107 572.032001
frame00032.jpg 276.589886 197.535601 527.058079 203.436600 506.347750 578.780828 285.298250 574.782007
frame00033.jpg 282.115053 209.556948 527.742076 215.890299 506.858870 580.767700 290.788141 576.356459
frame00034.jpg 287.975746 219.731442 529.793829 227.034312 507.698279 580.575614 295.872490 576.173864
frame00035.jpg 294.085511 227.290642 532.152969 235.052913 508.122124 578.119374 301.063872 574.141342
frame00036.jpg 299.892333 234.554482 533.084646 243.043384 508.717677 575.831334 305.696491 571.111519
frame00037.jpg 305.357876 241.150812 532.080962 249.579613 507.215950 571.733180 309.709471 567.242126
frame00038.jpg 309.132707 246.764860 530.515178 255.642766 505.044971 567.104114 312.072387 562.456635
frame00039.jpg 311.477014 250.989070 527.075034 260.438123 501.514219 561.474846 313.420950 557.700722
frame00040.jpg 312.640203 255.142809 523.289318 264.374946 497.185612 555.439053 314.204519 551.496561
frame00041.jpg 312.443447 258.973318 518.470541 268.237046 492.960560 550.039042 313.659576 546.373432
frame00042.jpg 312.321844 261.939422 512.668116 271.231458 487.658772 543.857858 313.523066 541.100194
frame00043.jpg 312.053955 265.150977 508.194684 273.740944 483.585673 538.246664 313.008895 535.637428
frame00044.jpg 312.661628 268.135502 502.368760 277.002358 478.602536 532.905113 312.642556 530.969370
frame00045.jpg 312.221825 270.527446 498.327871 278.881169 474.990431 527.149467 312.513393 525.772661
frame00046.jpg 312.794220 272.044004 494.275102 279.517302 471.111036 521.697448 312.347205 520.431318
frame00047.jpg 312.671314 273.085804 490.077559 280.024089 467.754620 515.498171 312.207503 515.278897
frame00048.jpg 313.075446 273.422003 486.473220 278.981116 464.649592 509.217307 312.811403 509.466244
frame00049.jpg 313.642919 272.365177 483.604077 277.519468 461.445597 501.904121 313.063087 503.369023
frame00050.jpg 314.195868 271.255747 480.694248 275.250867 459.269963 494.485191 313.950822 496.986266
frame00051.jpg 315.734800 268.393760 477.744591 273.004230 457.463471 485.945472 315.268739 490.890295
frame00052.jpg 317.441137 264.493399 476.231458 267.416513 456.287113 477.836031 317.395701 483.648078
frame00053.jpg 319.874053 259.504017 476.049290 261.422014 456.330178 468.682424 319.322489 475.150311
frame00054.jpg 321.301886 253.173836 474.869671 254.944349 455.699164 458.402896 320.604714 466.154794
frame00055.jpg 323.619855 245.939812 474.666984 246.534872 455.774027 448.303451 322.630958 457.211332
frame00056.jpg 324.925599 241.103745 473.985132 240.599777 455.400296 439.832516 324.432957 449.836525
