frame ulx uly urx ury lrx lry llx lly
frame00001.jpg 81.997436 118.999573 516.002295 119.001887 515.998188 372.999758 83.002573 373.002370
frame00002.jpg 79.640263 122.478546 513.453484 122.202560 513.946306 374.314640 81.067985 375.651995
frame00003.jpg 78.543294 123.530840 511.880914 123.113854 513.697044 375.062267 79.993002 376.718738
frame00004.jpg 78.427409 124.604852 511.732064 124.109137 513.544350 375.944238 79.950913 377.633016
frame00005.jpg 78.295767 125.614571 511.289813 124.862106 513.451080 376.668856 79.773154 378.498711
frame00006.jpg 77.958140 125.971281 510.938474 125.247681 513.184724 376.676673 79.990267 378.676877
frame00007.jpg 78.492555 126.301514 511.035306 125.279581 513.779411 377.649176 80.070213 379.493804
frame00008.jpg 78.723916 128.447229 511.296159 126.927305 514.035280 378.660112 80.454137 381.102230
frame00009.jpg 78.587701 128.770232 510.854845 127.489010 513.843874 379.564708 80.008509 382.166754
frame00010.jpg 78.183760 131.106882 510.549365 129.676827 513.648276 381.043951 80.071643 383.940852
frame00011.jpg 78.258356 131.266741 510.433059 130.102461 514.226616 381.798816 79.921746 384.472326
frame00012.jpg 79.047426 132.534000 511.293693 131.510697 514.864194 383.804512 81.175391 386.172332
frame00013.jpg 80.640532 134.101213 512.529403 133.523809 515.735608 384.692621 82.281341 386.337469
frame00014.jpg 81.142535 133.241508 513.403372 132.959196 516.066578 384.405091 82.963980 385.501351
frame00015.jpg 82.162995 133.590675 513.857215 133.538814 516.513123 385.883211 82.469617 386.829748
frame00016.jpg 82.107784 134.810742 513.770988 135.319182 516.150248 386.435296 81.664703 387.182247
frame00017.jpg 81.813884 134.934678 513.267879 135.466588 516.175371 387.264116 81.532513 388.193684
frame00018.jpg 82.401350 136.138095 513.937981 136.444768 516.604877 388.279323 82.405872 388.538405
frame00019.jpg 82.828053 136.256754 514.232576 136.600346 516.978585 388.331969 82.728773 388.681645
frame00020.jpg 82.761501 136.359372 514.220369 136.513497 516.869154 387.479923 82.839078 388.288049
frame00021.jpg 82.279887 135.256922 514.018987 135.603383 516.549011 386.443875 82.744018 387.454550
frame00022.jpg 81.732371 134.520368 513.937352 134.893448 516.141428 385.258931 82.516989 386.611063
frame00023.jpg 81.824218 133.093579 513.830121 133.675845 516.200253 384.439362 82.559658 385.435492
frame00024.jpg 81.954703 132.957159 514.255801 133.691333 516.896112 385.608386 81.956617 386.511535
frame00025.jpg 81.426819 133.121495 514.356535 134.181493 516.612907 385.691020 81.317276 386.805045
frame00026.jpg 81.313124 133.335598 514.045832 134.323107 516.417708 386.005432 81.742640 387.026456
frame00027.jpg 81.685902 134.100323 513.898490 135.004216 516.089665 386.154625 82.248595 387.115104
frame00028.jpg 82.134687 134.433487 513.675051 135.276676 515.935231 386.087553 83.003627 386.940456
frame00029.jpg 82.992500 134.717332 513.990723 135.254139 516.520538 385.705055 84.045325 386.555895
frame00030.jpg 83.773588 134.443698 514.932536 134.949545 517.574658 385.932368 84.975980 386.653761
frame00031.jpg 84.429470 134.495862 516.022243 134.644949 518.433447 385.465995 85.371051 386.388109
frame00032.jpg 84.699499 133.890963 516.505094 133.548768 518.911159 384.990364 85.940530 385.924723
frame00033.jpg 85.232998 133.830491 517.172166 133.808256 519.609283 385.712731 86.317310 386.474126
frame00034.jpg 85.820755 134.303218 517.758583 134.248964 519.994163 385.650017 86.913648 386.284836
frame00035.jpg 86.537781 134.233829 518.370167 134.216818 520.756357 385.689528 87.936023 386.229820
frame00036.jpg 88.455919 134.281722 519.456556 134.398396 522.697157 385.984755 90.068597 386.130602
frame00037.jpg 91.103660 134.949112 521.576309 134.987064 524.767930 386.845098 92.242706 386.583565
frame00038.jpg 92.907377 135.554458 523.146963 135.130436 525.801887 386.955986 93.803240 386.537568
frame00039.jpg 94.163058 136.209652 524.031849 135.425735 526.808180 387.749912 94.402925 387.177558
frame00040.jpg 95.012021 137.663499 524.581420 136.593877 527.432283 389.024364 95.068697 388.382139
frame00041.jpg 95.343573 139.504722 524.638999 138.077798 527.775221 390.462879 95.303690 390.292693
frame00042.jpg 95.559475 141.440028 524.381603 140.042812 527.381239 392.134528 95.667963 392.127249
frame00043.jpg 95.179801 142.622249 523.173146 141.106165 526.747061 392.824389 94.446503 393.483171
frame00044.jpg 94.464181 145.109164 521.970634 143.033936 526.476568 395.769999 94.410788 396.654556
