frame ulx uly urx ury lrx lry llx lly
frame00001.jpg 180 149.998 529 142.002 532.999 512.997 185 524.005 
frame00002.jpg 179.994 149.722 529.048 141.905 532.916 512.767 185.332 523.812 
frame00003.jpg 179.766 150.032 528.866 141.889 532.664 512.856 185.315 523.649 
frame00004.jpg 180.275 150.184 528.918 142.177 532.96 513.474 185.096 523.676 
frame00005.jpg 180.011 150.235 528.923 141.971 532.847 513.144 184.964 523.679 
frame00006.jpg 180.229 150.245 528.84 142.176 533.351 512.798 184.942 523.318 
frame00007.jpg 180.053 150.764 528.617 142.959 533.277 513.42 184.756 524.3 
frame00008.jpg 179.955 149.727 528.367 142.702 532.272 512.831 184.166 524.057 
frame00009.jpg 179.846 149.801 528.385 143.647 531.992 513.165 184.314 524.662 
frame00010.jpg 179.426 149.955 528.271 144.048 531.575 513.476 184.361 524.477 
frame00011.jpg 179.177 150.052 528.021 143.326 531.762 512.725 184.092 524.021 
frame00012.jpg 178.76 150.645 527.8 143.625 531.754 512.957 184.701 524.859 
frame00013.jpg 179.267 150.698 527.639 143.343 531.856 513.518 184.548 524.018 
frame00014.jpg 179.2 150.91 527.397 143.391 531.949 513.388 184.415 524.213 
frame00015.jpg 178.682 151.467 526.956 143.264 532.096 513.195 184.093 524.561 
frame00016.jpg 178.989 150.951 527.131 143.303 531.55 513.217 184.083 524.024 
frame00017.jpg 178.579 151.472 527.281 144.169 531.115 513.796 183.589 524.619 
frame00018.jpg 178.765 151.054 527.512 143.045 531.566 513.344 183.876 523.712 
frame00019.jpg 178.698 151.522 526.913 143.394 531.547 513.273 183.608 524.547 
frame00020.jpg 178.157 151.682 526.481 143.718 531.06 513.057 183.842 524.678 
frame00021.jpg 178.363 151.518 526.105 144.122 530.948 513.067 183.35 525.368 
frame00022.jpg 179.156 151.46 525.832 144.125 531.081 513.356 183.363 525.344 
frame00023.jpg 179.493 151.398 525.446 144.088 531.53 513.386 183.369 525.275 
frame00024.jpg 179.315 151.759 526.063 144.384 531.953 513.529 183.57 524.429 
frame00025.jpg 178.952 151.838 526.308 143.819 531.237 512.893 183.505 524.007 
frame00026.jpg 178.704 151.698 525.825 143.677 531.453 512.61 183.801 525.398 
frame00027.jpg 178.376 152.283 525.223 143.279 531.024 511.911 183.463 525.247 
frame00028.jpg 177.76 152.516 525.276 143.754 531.52 512.334 183.672 525.102 
frame00029.jpg 177.268 151.363 525.439 142.985 531.303 511.757 183.304 524.894 
frame00030.jpg 177.017 151.029 525.134 142.92 531.393 510.847 183.07 524.754 
frame00031.jpg 177.348 149.98 524.923 142.508 531.202 511.21 182.884 524.055 
frame00032.jpg 176.96 149.669 524.889 142.864 530.504 511.607 182.416 524.345 
frame00033.jpg 176.878 150.207 524.489 142.589 530.476 511.275 182.055 524.224 
frame00034.jpg 176.685 149.445 524.821 141.222 530.067 509.807 182.059 523.363 
frame00035.jpg 176.501 150.421 525.549 142.335 529.655 511.504 182.661 523.775 
frame00036.jpg 177.054 149.471 525.522 141.631 530.302 511.236 183.041 523.218 
frame00037.jpg 177.172 148.292 526.148 140.88 530.202 511.132 182.73 522.019 
frame00038.jpg 177.488 149.106 526.32 141.427 530.027 511.24 183.189 522.488 
frame00039.jpg 177.675 148.724 526.028 141.168 529.931 510.861 183.356 522.118 
frame00040.jpg 177.926 148.811 525.539 141.143 529.805 510.872 183.408 523.024 
frame00041.jpg 178.124 149.349 525.67 141.343 529.381 510.734 182.991 522.806 
frame00042.jpg 178.12 149.46 525.527 141.712 529.626 511.418 182.916 523.798 
frame00043.jpg 177.815 149.524 525.074 141.504 529.857 511.664 182.664 523.99 
frame00044.jpg 178.061 149.296 525.318 141.122 531.054 511.529 183.095 523.738 
frame00045.jpg 177.476 149.539 524.622 141.927 530.315 511.841 182.518 524.042 
frame00046.jpg 177.985 149.666 524.866 142.43 530.669 512.395 182.803 523.753 
frame00047.jpg 177.689 150.265 524.992 143.163 530.057 512.543 182.887 524.487 
frame00048.jpg 177.587 149.936 524.621 143.097 529.877 512.184 182.929 524.719 
frame00049.jpg 177.327 150.248 524.915 142.841 530.054 511.658 183.172 525.006 
frame00050.jpg 177.46 150.661 524.534 143.593 530.145 512.116 182.968 524.99 
frame00051.jpg 177.336 151.295 524.512 142.935 530.31 512.17 183.231 525.029 
frame00052.jpg 177.49 150.276 524.921 143.354 530.281 511.608 183.24 524.579 
